data,dia_semana,turno,canal,pedidos,faturamento,ticket_medio,tempo_medio_atendimento_min,funcionarios_no_turno,avaliacao_media_cliente
2025-02-05,Quarta,Manhã,Delivery/App,13,501.41,38.57,10.16,6,4.4
2025-02-05,Quarta,Tarde,Salão,58,1829.9,31.55,5.31,9,4.5
2025-02-05,Quarta,Tarde,Drive-Thru,82,2944.62,35.91,3.21,9,4.8
2025-02-05,Quarta,Tarde,Delivery/App,28,1119.44,39.98,11.19,9,4.6
2025-02-05,Quarta,Noite,Salão,38,1113.4,29.3,5.82,8,4.7
2025-02-05,Quarta,Noite,Drive-Thru,87,2485.59,28.57,3.13,8,4.4
2025-02-05,Quarta,Noite,Delivery/App,32,1221.12,38.16,11.58,8,4.8
2025-02-06,Quinta,Manhã,Salão,26,858.78,33.03,6.82,5,4.5
2025-02-06,Quinta,Manhã,Drive-Thru,45,1539.9,34.22,3.33,5,4.5
2025-02-06,Quinta,Manhã,Delivery/App,13,570.57,43.89,10.23,5,4.7
2025-02-06,Quinta,Tarde,Salão,54,1718.28,31.82,5.57,9,4.5
2025-02-06,Quinta,Tarde,Drive-Thru,86,3026.34,35.19,3.43,9,4.5
2025-02-06,Quinta,Tarde,Delivery/App,37,1295.74,35.02,10.48,9,4.7
2025-02-06,Quinta,Noite,Salão,41,1307.9,31.9,5.72,12,4.5
2025-02-06,Quinta,Noite,Drive-Thru,99,2944.26,29.74,2.44,12,4.8
2025-02-06,Quinta,Noite,Delivery/App,36,1619.28,44.98,10.88,12,4.7
2025-02-07,Sexta,Manhã,Salão,36,792.0,22.0,5.78,7,4.5
2025-02-07,Sexta,Manhã,Drive-Thru,51,1569.27,30.77,2.45,7,4.6
2025-02-07,Sexta,Manhã,Delivery/App,15,566.25,37.75,10.41,7,4.8
2025-02-07,Sexta,Tarde,Salão,63,1477.98,23.46,5.84,8,4.5
2025-02-07,Sexta,Tarde,Drive-Thru,111,3586.41,32.31,3.54,8,4.4
2025-02-07,Sexta,Tarde,Delivery/App,31,1239.38,39.98,11.28,8,4.1
2025-02-07,Sexta,Noite,Salão,60,1644.0,27.4,5.55,14,4.5
2025-02-07,Sexta,Noite,Drive-Thru,148,4854.4,32.8,2.96,14,4.6
2025-02-07,Sexta,Noite,Delivery/App,32,969.92,30.31,11.24,14,4.5
2025-02-08,Sábado,Manhã,Salão,27,864.27,32.01,5.96,7,4.3
2025-02-08,Sábado,Manhã,Drive-Thru,65,1610.7,24.78,3.22,7,4.5
2025-02-08,Sábado,Manhã,Delivery/App,17,645.83,37.99,9.73,7,4.5
2025-02-08,Sábado,Tarde,Salão,64,1657.6,25.9,5.65,10,5.0
2025-02-08,Sábado,Tarde,Drive-Thru,96,2832.96,29.51,2.48,10,4.8
2025-02-08,Sábado,Tarde,Delivery/App,39,1766.31,45.29,10.52,10,4.9
2025-02-08,Sábado,Noite,Salão,44,1411.96,32.09,6.1,9,5.0
2025-02-08,Sábado,Noite,Drive-Thru,119,3797.29,31.91,3.76,9,4.8
2025-02-08,Sábado,Noite,Delivery/App,43,1646.47,38.29,11.9,9,4.7
2025-02-09,Domingo,Manhã,Salão,31,934.96,30.16,5.65,6,4.6
2025-02-09,Domingo,Manhã,Drive-Thru,51,1438.2,28.2,2.84,6,4.8
2025-02-09,Domingo,Manhã,Delivery/App,18,593.28,32.96,10.92,6,4.6
2025-02-09,Domingo,Tarde,Salão,68,2229.72,32.79,5.73,8,4.5
2025-02-09,Domingo,Tarde,Drive-Thru,125,4463.75,35.71,3.29,8,4.4
2025-02-09,Domingo,Tarde,Delivery/App,42,1476.72,35.16,11.13,8,4.6
2025-02-09,Domingo,Noite,Salão,47,1308.01,27.83,6.17,10,4.8
2025-02-09,Domingo,Noite,Drive-Thru,112,2746.24,24.52,3.6,10,4.7
2025-02-09,Domingo,Noite,Delivery/App,42,1323.84,31.52,12.01,10,4.2
2025-02-10,Segunda,Manhã,Salão,26,647.14,24.89,5.88,5,4.5
2025-02-10,Segunda,Manhã,Drive-Thru,43,1489.52,34.64,2.74,5,4.8
2025-02-10,Segunda,Manhã,Delivery/App,12,522.48,43.54,10.41,5,4.5
2025-02-10,Segunda,Tarde,Salão,52,1281.8,24.65,5.06,10,4.8
2025-02-10,Segunda,Tarde,Drive-Thru,84,2775.36,33.04,2.9,10,4.7
2025-02-10,Segunda,Tarde,Delivery/App,22,916.3,41.65,10.55,10,4.5
2025-02-10,Segunda,Noite,Salão,37,1038.59,28.07,6.09,11,4.7
2025-02-10,Segunda,Noite,Drive-Thru,104,3173.04,30.51,3.35,11,5.0
2025-02-10,Segunda,Noite,Delivery/App,37,1517.74,41.02,10.73,11,4.8
2025-02-11,Terça,Manhã,Salão,27,645.84,23.92,5.9,4,4.5
2025-02-11,Terça,Manhã,Drive-Thru,49,1759.1,35.9,3.13,4,4.5
2025-02-11,Terça,Manhã,Delivery/App,10,428.0,42.8,10.45,4,4.3
2025-02-11,Terça,Tarde,Salão,47,1476.27,31.41,5.37,8,4.6
2025-02-11,Terça,Tarde,Drive-Thru,85,2816.05,33.13,2.77,8,4.5
2025-02-11,Terça,Tarde,Delivery/App,26,1144.78,44.03,10.48,8,5.0
2025-02-11,Terça,Noite,Salão,38,898.7,23.65,5.86,10,4.6
2025-02-11,Terça,Noite,Drive-Thru,79,2724.71,34.49,2.58,10,5.0
2025-02-11,Terça,Noite,Delivery/App,35,1108.45,31.67,11.84,10,4.4
2025-02-12,Quarta,Manhã,Salão,32,935.36,29.23,5.83,5,4.4
2025-02-12,Quarta,Manhã,Drive-Thru,47,1519.98,32.34,3.55,5,4.4
2025-02-12,Quarta,Manhã,Delivery/App,8,255.68,31.96,10.25,5,4.4
2025-02-12,Quarta,Tarde,Salão,55,1251.25,22.75,6.01,9,4.7
2025-02-12,Quarta,Tarde,Drive-Thru,76,1982.08,26.08,3.56,9,4.6
2025-02-12,Quarta,Tarde,Delivery/App,35,1149.75,32.85,11.19,9,4.8
2025-02-12,Quarta,Noite,Salão,34,895.9,26.35,6.25,9,4.7
2025-02-12,Quarta,Noite,Drive-Thru,75,2068.5,27.58,3.79,9,4.6
2025-02-12,Quarta,Noite,Delivery/App,33,1413.72,42.84,11.83,9,4.4
2025-02-13,Quinta,Manhã,Salão,16,473.12,29.57,5.62,5,4.6
2025-02-13,Quinta,Manhã,Drive-Thru,42,1209.18,28.79,3.12,5,4.6
2025-02-13,Quinta,Manhã,Delivery/App,13,392.73,30.21,10.7,5,4.4
2025-02-13,Quinta,Tarde,Salão,56,1534.4,27.4,5.75,7,4.5
2025-02-13,Quinta,Tarde,Drive-Thru,85,2103.75,24.75,2.53,7,4.9
2025-02-13,Quinta,Tarde,Delivery/App,30,910.5,30.35,10.93,7,4.7
2025-02-13,Quinta,Noite,Salão,40,905.2,22.63,5.12,12,4.7
2025-02-13,Quinta,Noite,Drive-Thru,105,2769.9,26.38,2.61,12,4.5
2025-02-13,Quinta,Noite,Delivery/App,45,2049.75,45.55,10.78,12,5.0
2025-02-14,Sexta,Manhã,Salão,32,800.32,25.01,5.9,4,4.6
2025-02-14,Sexta,Manhã,Drive-Thru,69,2089.32,30.28,3.65,4,4.6
2025-02-14,Sexta,Manhã,Delivery/App,17,532.27,31.31,11.42,4,4.2
2025-02-14,Sexta,Tarde,Salão,44,1467.4,33.35,5.65,10,4.8
2025-02-14,Sexta,Tarde,Drive-Thru,83,2640.23,31.81,2.63,10,4.6
2025-02-14,Sexta,Tarde,Delivery/App,38,1451.6,38.2,10.69,10,4.9
2025-02-14,Sexta,Noite,Salão,40,1298.8,32.47,5.74,12,5.0
2025-02-14,Sexta,Noite,Drive-Thru,133,4395.65,33.05,2.9,12,4.8
2025-02-14,Sexta,Noite,Delivery/App,56,2180.08,38.93,11.76,12,4.5
2025-02-15,Sábado,Manhã,Salão,34,907.46,26.69,5.66,6,4.8
2025-02-15,Sábado,Manhã,Drive-Thru,45,1130.4,25.12,2.74,6,4.4
2025-02-15,Sábado,Manhã,Delivery/App,15,494.85,32.99,10.2,6,4.4
2025-02-15,Sábado,Tarde,Salão,77,2059.75,26.75,6.69,6,4.5
2025-02-15,Sábado,Tarde,Drive-Thru,127,3289.3,25.9,4.34,6,4.6
2025-02-15,Sábado,Tarde,Delivery/App,41,1824.5,44.5,11.26,6,4.5
2025-02-15,Sábado,Noite,Salão,51,1313.76,25.76,5.27,14,5.0
2025-02-15,Sábado,Noite,Drive-Thru,129,3285.63,25.47,3.09,14,4.5
2025-02-15,Sábado,Noite,Delivery/App,54,2481.3,45.95,11.43,14,4.5
2025-02-16,Domingo,Manhã,Salão,31,1044.08,33.68,5.29,6,4.4
2025-02-16,Domingo,Manhã,Drive-Thru,53,1856.06,35.02,3.37,6,4.5
2025-02-16,Domingo,Manhã,Delivery/App,13,442.91,34.07,10.63,6,4.6
2025-02-16,Domingo,Tarde,Salão,69,1611.84,23.36,6.33,7,4.5
2025-02-16,Domingo,Tarde,Drive-Thru,127,4175.76,32.88,3.73,7,4.7
2025-02-16,Domingo,Tarde,Delivery/App,32,1183.04,36.97,11.72,7,4.6
2025-02-16,Domingo,Noite,Salão,51,1140.87,22.37,6.03,13,4.6
2025-02-16,Domingo,Noite,Drive-Thru,134,3722.52,27.78,3.33,13,4.5
2025-02-16,Domingo,Noite,Delivery/App,46,2017.56,43.86,11.05,13,4.6
2025-02-17,Segunda,Manhã,Salão,21,470.4,22.4,6.27,4,4.2
2025-02-17,Segunda,Manhã,Drive-Thru,49,1567.02,31.98,3.77,4,4.6
2025-02-17,Segunda,Manhã,Delivery/App,11,448.03,40.73,10.01,4,4.6
2025-02-17,Segunda,Tarde,Salão,44,1185.8,26.95,5.51,9,4.6
2025-02-17,Segunda,Tarde,Drive-Thru,100,2422.0,24.22,3.14,9,4.6
2025-02-17,Segunda,Tarde,Delivery/App,30,1302.9,43.43,11.1,9,4.6
2025-02-17,Segunda,Noite,Salão,41,1052.06,25.66,6.15,8,4.8
2025-02-17,Segunda,Noite,Drive-Thru,100,2516.0,25.16,4.42,8,4.1
2025-02-17,Segunda,Noite,Delivery/App,34,1345.38,39.57,11.41,8,4.5
2025-02-18,Terça,Manhã,Salão,23,748.19,32.53,5.81,5,4.5
2025-02-18,Terça,Manhã,Drive-Thru,49,1375.92,28.08,3.85,5,4.5
2025-02-18,Terça,Manhã,Delivery/App,11,377.08,34.28,9.57,5,4.7
2025-02-18,Terça,Tarde,Salão,58,1320.08,22.76,5.79,10,4.9
2025-02-18,Terça,Tarde,Drive-Thru,88,2987.6,33.95,3.33,10,4.7
2025-02-18,Terça,Tarde,Delivery/App,31,1186.68,38.28,9.89,10,4.6
2025-02-18,Terça,Noite,Salão,34,887.06,26.09,5.77,11,4.6
2025-02-18,Terça,Noite,Drive-Thru,91,3219.58,35.38,3.75,11,4.6
2025-02-18,Terça,Noite,Delivery/App,41,1316.51,32.11,11.95,11,4.8
2025-02-19,Quarta,Manhã,Salão,23,686.09,29.83,5.65,6,4.7
2025-02-19,Quarta,Manhã,Drive-Thru,45,1422.45,31.61,3.83,6,4.5
2025-02-19,Quarta,Manhã,Delivery/App,11,393.69,35.79,9.86,6,4.6
2025-02-19,Quarta,Tarde,Salão,49,1193.15,24.35,5.01,8,4.4
2025-02-19,Quarta,Tarde,Drive-Thru,93,2462.64,26.48,3.32,8,4.6
2025-02-19,Quarta,Tarde,Delivery/App,31,1213.65,39.15,10.68,8,4.3
2025-02-19,Quarta,Noite,Salão,40,1070.4,26.76,6.44,8,4.5
2025-02-19,Quarta,Noite,Drive-Thru,92,2768.28,30.09,3.31,8,4.7
2025-02-19,Quarta,Noite,Delivery/App,39,1608.36,41.24,11.64,8,4.3
2025-02-20,Quinta,Manhã,Salão,27,825.39,30.57,5.63,6,4.3
2025-02-20,Quinta,Manhã,Drive-Thru,50,1694.5,33.89,3.27,6,4.4
2025-02-20,Quinta,Manhã,Delivery/App,11,397.54,36.14,10.24,6,4.1
2025-02-20,Quinta,Tarde,Salão,46,1341.36,29.16,6.17,8,4.6
2025-02-20,Quinta,Tarde,Drive-Thru,68,2244.0,33.0,2.87,8,5.0
2025-02-20,Quinta,Tarde,Delivery/App,24,968.16,40.34,10.86,8,4.8
2025-02-20,Quinta,Noite,Salão,38,1126.7,29.65,6.04,9,4.7
2025-02-20,Quinta,Noite,Drive-Thru,115,3904.25,33.95,3.75,9,5.0
2025-02-20,Quinta,Noite,Delivery/App,31,1128.09,36.39,11.59,9,4.6
2025-02-21,Sexta,Manhã,Salão,28,900.2,32.15,5.61,5,4.9
2025-02-21,Sexta,Manhã,Drive-Thru,52,1439.36,27.68,3.76,5,4.5
2025-02-21,Sexta,Manhã,Delivery/App,19,812.63,42.77,10.77,5,4.6
2025-02-21,Sexta,Tarde,Salão,67,1896.77,28.31,5.92,8,4.4
2025-02-21,Sexta,Tarde,Drive-Thru,116,3683.0,31.75,3.51,8,4.7
2025-02-21,Sexta,Tarde,Delivery/App,27,812.97,30.11,10.96,8,4.9
2025-02-21,Sexta,Noite,Salão,51,1184.22,23.22,6.26,10,4.9
2025-02-21,Sexta,Noite,Drive-Thru,133,4085.76,30.72,4.05,10,4.6
2025-02-21,Sexta,Noite,Delivery/App,50,1608.5,32.17,11.76,10,4.6
2025-02-22,Sábado,Manhã,Salão,33,840.51,25.47,6.18,8,4.5
2025-02-22,Sábado,Manhã,Drive-Thru,63,2183.58,34.66,3.56,8,4.6
2025-02-22,Sábado,Manhã,Delivery/App,16,578.72,36.17,10.23,8,4.7
2025-02-22,Sábado,Tarde,Salão,51,1460.64,28.64,6.19,10,4.6
2025-02-22,Sábado,Tarde,Drive-Thru,113,3122.19,27.63,3.74,10,4.4
2025-02-22,Sábado,Tarde,Delivery/App,35,1082.2,30.92,10.2,10,4.5
2025-02-22,Sábado,Noite,Salão,41,1187.77,28.97,5.91,13,4.6
2025-02-22,Sábado,Noite,Drive-Thru,112,3529.12,31.51,2.0,13,4.8
2025-02-22,Sábado,Noite,Delivery/App,54,2156.22,39.93,12.21,13,4.5
2025-02-23,Domingo,Manhã,Salão,28,854.84,30.53,6.69,4,4.8
2025-02-23,Domingo,Manhã,Drive-Thru,57,1394.22,24.46,2.77,4,4.7
2025-02-23,Domingo,Manhã,Delivery/App,19,587.48,30.92,10.66,4,4.9
2025-02-23,Domingo,Tarde,Salão,67,2262.59,33.77,5.58,8,4.9
2025-02-23,Domingo,Tarde,Drive-Thru,115,3571.9,31.06,2.98,8,4.5
2025-02-23,Domingo,Tarde,Delivery/App,41,1483.38,36.18,10.84,8,4.2
2025-02-23,Domingo,Noite,Salão,75,2429.25,32.39,6.7,9,4.6
2025-02-23,Domingo,Noite,Drive-Thru,137,4230.56,30.88,4.02,9,4.8
2025-02-23,Domingo,Noite,Delivery/App,46,2037.34,44.29,12.13,9,4.0
2025-02-24,Segunda,Manhã,Salão,27,841.05,31.15,5.5,5,4.6
2025-02-24,Segunda,Manhã,Drive-Thru,51,1611.09,31.59,3.81,5,4.6
2025-02-24,Segunda,Manhã,Delivery/App,13,499.98,38.46,10.0,5,4.6
2025-02-24,Segunda,Tarde,Salão,48,1482.72,30.89,5.69,10,4.5
2025-02-24,Segunda,Tarde,Drive-Thru,93,3086.67,33.19,3.58,10,4.7
2025-02-24,Segunda,Tarde,Delivery/App,31,974.02,31.42,10.29,10,4.7
2025-02-24,Segunda,Noite,Salão,37,969.03,26.19,5.8,11,4.7
2025-02-24,Segunda,Noite,Drive-Thru,94,3324.78,35.37,2.44,11,4.8
2025-02-24,Segunda,Noite,Delivery/App,35,1494.85,42.71,11.07,11,4.7
2025-02-25,Terça,Manhã,Salão,25,763.0,30.52,5.36,5,4.7
2025-02-25,Terça,Manhã,Drive-Thru,44,1210.44,27.51,3.7,5,4.4
2025-02-25,Terça,Manhã,Delivery/App,11,333.85,30.35,10.71,5,4.6
2025-02-25,Terça,Tarde,Salão,51,1491.24,29.24,6.17,6,4.9
2025-02-25,Terça,Tarde,Drive-Thru,72,1834.56,25.48,3.56,6,4.8
2025-02-25,Terça,Tarde,Delivery/App,35,1400.0,40.0,10.78,6,4.7
2025-02-25,Terça,Noite,Salão,38,1161.66,30.57,6.36,9,4.7
2025-02-25,Terça,Noite,Drive-Thru,108,2776.68,25.71,4.69,9,4.3
2025-02-25,Terça,Noite,Delivery/App,39,1480.05,37.95,11.49,9,4.6
2025-02-26,Quarta,Manhã,Salão,22,590.26,26.83,6.1,5,4.7
2025-02-26,Quarta,Manhã,Drive-Thru,50,1556.0,31.12,3.44,5,4.7
2025-02-26,Quarta,Manhã,Delivery/App,9,405.45,45.05,9.98,5,4.6
2025-02-26,Quarta,Tarde,Salão,51,1637.61,32.11,6.57,6,4.4
2025-02-26,Quarta,Tarde,Drive-Thru,84,2933.28,34.92,4.02,6,4.6
2025-02-26,Quarta,Tarde,Delivery/App,27,848.61,31.43,11.1,6,5.0
2025-02-26,Quarta,Noite,Salão,36,901.8,25.05,6.45,8,4.6
2025-02-26,Quarta,Noite,Drive-Thru,98,2679.32,27.34,3.82,8,4.4
2025-02-26,Quarta,Noite,Delivery/App,44,2023.56,45.99,11.84,8,4.6
2025-02-27,Quinta,Manhã,Salão,22,616.0,28.0,5.0,6,4.2
2025-02-27,Quinta,Manhã,Drive-Thru,42,1194.48,28.44,2.62,6,4.9
2025-02-27,Quinta,Manhã,Delivery/App,11,479.71,43.61,10.35,6,4.3
2025-02-27,Quinta,Tarde,Salão,55,1735.25,31.55,6.43,8,4.7
2025-02-27,Quinta,Tarde,Drive-Thru,84,2142.84,25.51,3.4,8,4.5
2025-02-27,Quinta,Tarde,Delivery/App,36,1129.32,31.37,10.62,8,4.7
2025-02-27,Quinta,Noite,Salão,38,886.92,23.34,5.62,8,4.7
2025-02-27,Quinta,Noite,Drive-Thru,78,1889.94,24.23,3.09,8,4.6
2025-02-27,Quinta,Noite,Delivery/App,31,1174.59,37.89,12.09,8,4.1
2025-02-28,Sexta,Manhã,Salão,36,1016.28,28.23,6.05,5,4.3
2025-02-28,Sexta,Manhã,Drive-Thru,69,2297.01,33.29,3.67,5,4.8
2025-02-28,Sexta,Manhã,Delivery/App,15,513.75,34.25,10.53,5,4.6
2025-02-28,Sexta,Tarde,Salão,81,2143.26,26.46,6.14,9,4.6
2025-02-28,Sexta,Tarde,Drive-Thru,118,3936.48,33.36,3.53,9,4.1
2025-02-28,Sexta,Tarde,Delivery/App,33,1150.05,34.85,10.77,9,4.3
2025-02-28,Sexta,Noite,Salão,60,2032.8,33.88,6.61,13,4.6
2025-02-28,Sexta,Noite,Drive-Thru,105,3340.05,31.81,3.3,13,5.0
2025-02-28,Sexta,Noite,Delivery/App,43,1789.23,41.61,11.49,13,4.8
2025-03-01,Sábado,Manhã,Salão,35,902.3,25.78,6.4,5,4.5
2025-03-01,Sábado,Manhã,Drive-Thru,64,2158.08,33.72,3.14,5,4.6
2025-03-01,Sábado,Manhã,Delivery/App,17,707.2,41.6,10.27,5,4.6
2025-03-01,Sábado,Tarde,Salão,61,1440.21,23.61,6.82,8,4.5
2025-03-01,Sábado,Tarde,Drive-Thru,124,3335.6,26.9,4.43,8,4.5
2025-03-01,Sábado,Tarde,Delivery/App,37,1587.67,42.91,10.9,8,5.0
2025-03-01,Sábado,Noite,Salão,42,946.26,22.53,5.4,14,4.5
2025-03-01,Sábado,Noite,Drive-Thru,136,3658.4,26.9,3.16,14,4.4
2025-03-01,Sábado,Noite,Delivery/App,50,1849.5,36.99,10.92,14,4.8
2025-03-02,Domingo,Manhã,Salão,35,1088.15,31.09,5.9,6,4.5
2025-03-02,Domingo,Manhã,Drive-Thru,52,1696.24,32.62,3.53,6,4.3
2025-03-02,Domingo,Manhã,Delivery/App,14,546.56,39.04,10.44,6,4.5
2025-03-02,Domingo,Tarde,Salão,81,1790.91,22.11,6.77,6,4.5
2025-03-02,Domingo,Tarde,Drive-Thru,125,3332.5,26.66,3.42,6,4.8
2025-03-02,Domingo,Tarde,Delivery/App,36,1499.76,41.66,11.26,6,4.4
2025-03-02,Domingo,Noite,Salão,68,1592.56,23.42,6.67,8,4.4
2025-03-02,Domingo,Noite,Drive-Thru,105,3678.15,35.03,3.45,8,4.9
2025-03-02,Domingo,Noite,Delivery/App,56,2502.64,44.69,11.97,8,4.6
2025-03-03,Segunda,Manhã,Salão,27,795.42,29.46,5.11,5,5.0
2025-03-03,Segunda,Manhã,Drive-Thru,41,1454.68,35.48,3.55,5,4.6
2025-03-03,Segunda,Manhã,Delivery/App,10,336.0,33.6,10.87,5,4.4
2025-03-03,Segunda,Tarde,Salão,39,1251.12,32.08,5.41,8,4.6
2025-03-03,Segunda,Tarde,Drive-Thru,74,2578.9,34.85,3.15,8,4.9
2025-03-03,Segunda,Tarde,Delivery/App,30,1326.6,44.22,11.11,8,4.3
2025-03-03,Segunda,Noite,Salão,41,1047.55,25.55,6.19,8,4.7
2025-03-03,Segunda,Noite,Drive-Thru,80,2203.2,27.54,4.11,8,4.5
2025-03-03,Segunda,Noite,Delivery/App,39,1229.28,31.52,12.28,8,4.7
2025-03-04,Terça,Manhã,Salão,25,689.0,27.56,6.32,5,4.5
2025-03-04,Terça,Manhã,Drive-Thru,49,1497.44,30.56,4.32,5,4.6
2025-03-04,Terça,Manhã,Delivery/App,11,457.27,41.57,10.03,5,4.5
2025-03-04,Terça,Tarde,Salão,47,1205.55,25.65,5.79,10,4.4
2025-03-04,Terça,Tarde,Drive-Thru,93,2703.51,29.07,3.29,10,4.4
2025-03-04,Terça,Tarde,Delivery/App,24,993.6,41.4,10.28,10,4.8
2025-03-04,Terça,Noite,Salão,43,1225.93,28.51,5.79,10,4.6
2025-03-04,Terça,Noite,Drive-Thru,84,2433.48,28.97,3.33,10,4.3
2025-03-04,Terça,Noite,Delivery/App,38,1432.98,37.71,11.04,10,4.8
2025-03-05,Quarta,Manhã,Salão,24,733.68,30.57,5.47,6,4.7
2025-03-05,Quarta,Manhã,Drive-Thru,56,1592.08,28.43,4.54,6,4.6
2025-03-05,Quarta,Manhã,Delivery/App,13,486.07,37.39,10.29,6,4.7
2025-03-05,Quarta,Tarde,Salão,48,1520.64,31.68,5.8,10,4.5
2025-03-05,Quarta,Tarde,Drive-Thru,74,2074.22,28.03,3.4,10,4.8
2025-03-05,Quarta,Tarde,Delivery/App,30,1138.2,37.94,10.63,10,4.4
2025-03-05,Quarta,Noite,Salão,38,1011.18,26.61,5.85,11,4.8
2025-03-05,Quarta,Noite,Drive-Thru,105,3550.05,33.81,2.86,11,4.8
2025-03-05,Quarta,Noite,Delivery/App,35,1079.05,30.83,12.13,11,4.6
2025-03-06,Quinta,Manhã,Salão,26,824.46,31.71,5.7,5,4.8
2025-03-06,Quinta,Manhã,Drive-Thru,53,1473.4,27.8,3.41,5,4.8
2025-03-06,Quinta,Manhã,Delivery/App,11,494.56,44.96,10.06,5,4.3
2025-03-06,Quinta,Tarde,Salão,54,1308.96,24.24,5.73,9,4.6
2025-03-06,Quinta,Tarde,Drive-Thru,82,2888.04,35.22,2.67,9,4.9
2025-03-06,Quinta,Tarde,Delivery/App,27,1071.63,39.69,10.39,9,4.4
2025-03-06,Quinta,Noite,Salão,49,1273.51,25.99,6.07,9,4.6
2025-03-06,Quinta,Noite,Drive-Thru,89,3144.37,35.33,4.02,9,4.8
2025-03-06,Quinta,Noite,Delivery/App,30,1100.7,36.69,11.82,9,4.5
2025-03-07,Sexta,Manhã,Salão,35,1165.5,33.3,6.2,5,4.5
2025-03-07,Sexta,Manhã,Drive-Thru,62,2216.5,35.75,3.15,5,4.3
2025-03-07,Sexta,Manhã,Delivery/App,16,628.96,39.31,10.54,5,4.2
2025-03-07,Sexta,Tarde,Salão,67,1689.74,25.22,5.17,10,4.9
2025-03-07,Sexta,Tarde,Drive-Thru,98,3490.76,35.62,2.85,10,4.7
2025-03-07,Sexta,Tarde,Delivery/App,35,1385.3,39.58,10.59,10,4.9
2025-03-07,Sexta,Noite,Salão,62,1887.9,30.45,6.33,13,4.2
2025-03-07,Sexta,Noite,Drive-Thru,160,4960.0,31.0,3.09,13,4.4
2025-03-07,Sexta,Noite,Delivery/App,48,1441.44,30.03,12.18,13,4.4
2025-03-08,Sábado,Manhã,Salão,36,953.28,26.48,6.28,7,4.5
2025-03-08,Sábado,Manhã,Drive-Thru,57,1631.91,28.63,3.19,7,4.7
2025-03-08,Sábado,Manhã,Delivery/App,17,711.11,41.83,10.83,7,4.6
2025-03-08,Sábado,Tarde,Salão,59,1823.69,30.91,6.25,8,4.5
2025-03-08,Sábado,Tarde,Drive-Thru,120,3618.0,30.15,3.72,8,4.6
2025-03-08,Sábado,Tarde,Delivery/App,31,1262.63,40.73,10.53,8,4.8
2025-03-08,Sábado,Noite,Salão,57,1263.12,22.16,6.83,8,4.4
2025-03-08,Sábado,Noite,Drive-Thru,119,3242.75,27.25,4.48,8,4.5
2025-03-08,Sábado,Noite,Delivery/App,57,1784.1,31.3,12.63,8,4.6
2025-03-09,Domingo,Manhã,Salão,36,1027.08,28.53,5.81,8,4.3
2025-03-09,Domingo,Manhã,Drive-Thru,68,2057.68,30.26,3.51,8,4.5
2025-03-09,Domingo,Manhã,Delivery/App,15,670.95,44.73,10.43,8,5.0
2025-03-09,Domingo,Tarde,Salão,70,2201.5,31.45,6.68,6,4.9
2025-03-09,Domingo,Tarde,Drive-Thru,105,2832.9,26.98,3.55,6,4.9
2025-03-09,Domingo,Tarde,Delivery/App,47,2114.06,44.98,11.25,6,4.5
2025-03-09,Domingo,Noite,Salão,43,1101.23,25.61,6.12,8,4.6
2025-03-09,Domingo,Noite,Drive-Thru,142,3586.92,25.26,3.94,8,4.5
2025-03-09,Domingo,Noite,Delivery/App,56,2266.88,40.48,11.93,8,4.5
2025-03-10,Segunda,Manhã,Salão,27,857.79,31.77,6.13,4,4.4
2025-03-10,Segunda,Manhã,Drive-Thru,47,1291.09,27.47,3.04,4,4.4
2025-03-10,Segunda,Manhã,Delivery/App,16,571.36,35.71,11.15,4,4.7
2025-03-10,Segunda,Tarde,Salão,47,1501.18,31.94,6.36,6,4.4
2025-03-10,Segunda,Tarde,Drive-Thru,92,2620.16,28.48,4.19,6,4.3
2025-03-10,Segunda,Tarde,Delivery/App,25,877.5,35.1,10.9,6,4.8
2025-03-10,Segunda,Noite,Salão,42,1346.1,32.05,6.72,8,4.7
2025-03-10,Segunda,Noite,Drive-Thru,103,3014.81,29.27,3.26,8,4.7
2025-03-10,Segunda,Noite,Delivery/App,31,1274.1,41.1,12.0,8,4.5
2025-03-11,Terça,Manhã,Salão,24,741.36,30.89,5.97,4,4.8
2025-03-11,Terça,Manhã,Drive-Thru,41,1250.5,30.5,3.78,4,4.3
2025-03-11,Terça,Manhã,Delivery/App,9,375.48,41.72,10.75,4,4.9
2025-03-11,Terça,Tarde,Salão,65,1621.1,24.94,6.35,7,4.5
2025-03-11,Terça,Tarde,Drive-Thru,80,2144.8,26.81,3.87,7,5.0
2025-03-11,Terça,Tarde,Delivery/App,23,888.95,38.65,10.14,7,4.9
2025-03-11,Terça,Noite,Salão,45,1099.8,24.44,6.64,8,4.2
2025-03-11,Terça,Noite,Drive-Thru,92,3251.28,35.34,3.65,8,4.6
2025-03-11,Terça,Noite,Delivery/App,43,1931.99,44.93,12.13,8,4.6
2025-03-12,Quarta,Manhã,Salão,23,753.25,32.75,5.39,4,4.6
2025-03-12,Quarta,Manhã,Drive-Thru,37,1074.11,29.03,3.33,4,4.4
2025-03-12,Quarta,Manhã,Delivery/App,15,615.3,41.02,10.98,4,4.5
2025-03-12,Quarta,Tarde,Salão,61,1682.38,27.58,6.18,6,4.6
2025-03-12,Quarta,Tarde,Drive-Thru,82,2491.16,30.38,3.36,6,4.9
2025-03-12,Quarta,Tarde,Delivery/App,28,1021.16,36.47,11.02,6,4.6
